source,target,edge_type,gang_id,active_from,active_to,fragment_event_date
OFF00519,VIC00213,offender_victim,,2025-04-30,2025-04-30,
OFF00172,VIC01039,offender_victim,,2025-04-30,2025-04-30,
OFF00093,VIC00712,offender_victim,,2025-04-30,2025-04-30,
OFF00300,VIC01642,offender_victim,,2025-04-30,2025-04-30,
OFF00028,VIC02093,offender_victim,,2025-04-30,2025-04-30,
OFF00316,VIC00797,offender_victim,,2025-04-30,2025-04-30,
OFF00407,VIC01160,offender_victim,,2025-04-30,2025-04-30,
OFF00257,VIC00704,offender_victim,,2025-04-30,2025-04-30,
OFF00645,VIC00203,offender_victim,,2025-04-30,2025-04-30,
OFF00242,VIC01981,offender_victim,,2025-04-30,2025-04-30,
OFF00266,VIC02377,offender_victim,,2025-04-30,2025-04-30,
OFF00289,VIC00600,offender_victim,,2025-05-01,2025-05-01,
OFF00284,VIC02329,offender_victim,,2025-04-30,2025-04-30,
OFF00146,VIC00759,offender_victim,,2025-04-30,2025-04-30,
OFF00207,VIC02039,offender_victim,,2025-04-30,2025-04-30,
OFF00265,VIC00915,offender_victim,,2025-04-30,2025-04-30,
OFF00259,VIC01447,offender_victim,,2025-04-30,2025-04-30,
OFF00007,VIC00171,offender_victim,,2025-04-30,2025-04-30,
OFF00100,VIC01486,offender_victim,,2025-04-30,2025-04-30,
OFF00087,VIC01838,offender_victim,,2025-04-30,2025-04-30,
OFF00583,VIC00539,offender_victim,,2025-04-30,2025-04-30,
OFF00072,VIC00192,offender_victim,,2025-04-30,2025-04-30,
OFF00429,VIC01621,offender_victim,,2025-04-30,2025-04-30,
OFF00602,VIC00064,offender_victim,,2025-04-30,2025-04-30,
OFF00624,VIC01824,offender_victim,,2025-04-30,2025-04-30,
OFF00044,VIC00572,offender_victim,,2025-04-30,2025-04-30,
OFF00163,VIC00180,offender_victim,,2025-04-30,2025-04-30,
OFF00259,VIC02199,offender_victim,,2025-04-30,2025-04-30,
OFF00400,VIC00632,offender_victim,,2025-05-01,2025-05-01,
OFF00175,VIC00549,offender_victim,,2025-05-01,2025-05-01,
OFF00644,VIC00986,offender_victim,,2025-05-01,2025-05-01,
OFF00471,VIC01768,offender_victim,,2025-05-01,2025-05-01,
OFF00086,VIC02373,offender_victim,,2025-05-01,2025-05-01,
OFF00129,VIC01007,offender_victim,,2025-05-01,2025-05-01,
OFF00200,VIC01085,offender_victim,,2025-05-01,2025-05-01,
OFF00079,VIC00491,offender_victim,,2025-05-10,2025-05-10,
OFF00366,VIC02093,offender_victim,,2025-05-01,2025-05-01,
OFF00113,VIC00451,offender_victim,,2025-05-01,2025-05-01,
OFF00519,VIC00904,offender_victim,,2025-05-01,2025-05-01,
OFF00461,VIC01304,offender_victim,,2025-05-01,2025-05-01,
OFF00253,VIC00126,offender_victim,,2025-05-01,2025-05-01,
OFF00458,VIC01913,offender_victim,,2025-05-01,2025-05-01,
OFF00649,VIC02184,offender_victim,,2025-05-01,2025-05-01,
OFF00286,VIC00768,offender_victim,,2025-05-01,2025-05-01,
OFF00370,VIC00264,offender_victim,,2025-05-01,2025-05-01,
OFF00558,VIC01938,offender_victim,,2025-05-01,2025-05-01,
OFF00608,VIC00048,offender_victim,,2025-05-01,2025-05-01,
OFF00293,VIC00055,offender_victim,,2025-05-01,2025-05-01,
OFF00304,VIC00605,offender_victim,,2025-05-01,2025-05-01,
OFF00184,VIC00596,offender_victim,,2025-05-01,2025-05-01,
OFF00106,VIC02276,offender_victim,,2025-05-01,2025-05-01,
OFF00090,VIC01397,offender_victim,,2025-05-01,2025-05-01,
OFF00093,VIC01650,offender_victim,,2025-05-01,2025-05-01,
OFF00160,VIC00092,offender_victim,,2025-05-01,2025-05-01,
OFF00479,VIC01286,offender_victim,,2025-05-01,2025-05-01,
OFF00131,VIC01308,offender_victim,,2025-05-01,2025-05-01,
OFF00309,VIC00860,offender_victim,,2025-05-02,2025-05-02,
OFF00481,VIC01669,offender_victim,,2025-05-02,2025-05-02,
OFF00333,VIC00484,offender_victim,,2025-05-02,2025-05-02,
OFF00385,VIC00594,offender_victim,,2025-05-02,2025-05-02,
OFF00159,VIC01228,offender_victim,,2025-05-02,2025-05-02,
OFF00455,VIC00125,offender_victim,,2025-05-02,2025-05-02,
OFF00489,VIC00969,offender_victim,,2025-05-02,2025-05-02,
OFF00481,VIC01293,offender_victim,,2025-05-02,2025-05-02,
OFF00261,VIC00147,offender_victim,,2025-05-02,2025-05-02,
OFF00514,VIC01469,offender_victim,,2025-05-02,2025-05-02,
OFF00360,VIC01334,offender_victim,,2025-05-02,2025-05-02,
OFF00105,VIC02378,offender_victim,,2025-05-02,2025-05-02,
OFF00151,VIC00074,offender_victim,,2025-05-02,2025-05-02,
OFF00232,VIC01164,offender_victim,,2025-05-02,2025-05-02,
OFF00042,VIC01752,offender_victim,,2025-05-02,2025-05-02,
OFF00167,VIC01363,offender_victim,,2025-05-02,2025-05-02,
OFF00096,VIC01544,offender_victim,,2025-05-02,2025-05-02,
OFF00638,VIC00180,offender_victim,,2025-05-02,2025-05-02,
OFF00618,VIC00497,offender_victim,,2025-05-02,2025-05-02,
OFF00553,VIC00203,offender_victim,,2025-05-02,2025-05-02,
OFF00336,VIC00910,offender_victim,,2025-05-02,2025-05-02,
OFF00011,VIC01970,offender_victim,,2025-05-02,2025-05-02,
OFF00134,VIC01233,offender_victim,,2025-05-02,2025-05-02,
OFF00260,VIC01228,offender_victim,,2025-05-02,2025-05-02,
OFF00260,VIC02393,offender_victim,,2025-05-02,2025-05-02,
OFF00332,VIC02359,offender_victim,,2025-05-02,2025-05-02,
OFF00351,VIC00862,offender_victim,,2025-05-02,2025-05-02,
OFF00332,VIC01123,offender_victim,,2025-05-02,2025-05-02,
OFF00430,VIC00172,offender_victim,,2025-05-02,2025-05-02,
OFF00475,VIC00712,offender_victim,,2025-05-02,2025-05-02,
OFF00147,VIC01431,offender_victim,,2025-05-02,2025-05-02,
OFF00061,VIC00062,offender_victim,,2025-05-02,2025-05-02,
OFF00272,VIC01000,offender_victim,,2025-05-02,2025-05-02,
OFF00232,VIC00137,offender_victim,,2025-05-02,2025-05-02,
OFF00533,VIC00362,offender_victim,,2025-05-02,2025-05-02,
OFF00008,VIC00249,offender_victim,,2025-05-02,2025-05-02,
OFF00082,VIC02270,offender_victim,,2025-05-03,2025-05-03,
OFF00402,VIC02120,offender_victim,,2025-05-03,2025-05-03,
OFF00045,VIC00490,offender_victim,,2025-05-03,2025-05-03,
OFF00288,VIC02198,offender_victim,,2025-05-03,2025-05-03,
OFF00347,VIC01183,offender_victim,,2025-05-03,2025-05-03,
OFF00596,VIC01273,offender_victim,,2025-05-03,2025-05-03,
OFF00481,VIC01166,offender_victim,,2025-05-03,2025-05-03,
OFF00308,VIC01428,offender_victim,,2025-05-03,2025-05-03,
OFF00325,VIC00880,offender_victim,,2025-05-03,2025-05-03,
OFF00595,VIC00646,offender_victim,,2025-05-03,2025-05-03,
OFF00245,VIC01863,offender_victim,,2025-05-03,2025-05-03,
OFF00268,VIC01452,offender_victim,,2025-05-03,2025-05-03,
OFF00380,VIC00727,offender_victim,,2025-05-03,2025-05-03,
OFF00325,VIC00705,offender_victim,,2025-05-03,2025-05-03,
OFF00022,VIC01441,offender_victim,,2025-05-03,2025-05-03,
OFF00069,VIC02007,offender_victim,,2025-05-03,2025-05-03,
OFF00521,VIC02208,offender_victim,,2025-05-03,2025-05-03,
OFF00435,VIC02366,offender_victim,,2025-05-03,2025-05-03,
OFF00384,VIC00247,offender_victim,,2025-05-03,2025-05-03,
OFF00549,VIC01454,offender_victim,,2025-05-03,2025-05-03,
OFF00469,VIC01245,offender_victim,,2025-05-03,2025-05-03,
OFF00351,VIC01268,offender_victim,,2025-05-03,2025-05-03,
OFF00142,VIC00850,offender_victim,,2025-05-03,2025-05-03,
OFF00498,VIC00727,offender_victim,,2025-05-03,2025-05-03,
OFF00052,VIC01045,offender_victim,,2025-05-03,2025-05-03,
OFF00225,VIC00911,offender_victim,,2025-05-03,2025-05-03,
OFF00397,VIC01211,offender_victim,,2025-05-04,2025-05-04,
OFF00387,VIC00683,offender_victim,,2025-05-04,2025-05-04,
OFF00418,VIC00089,offender_victim,,2025-05-04,2025-05-04,
OFF00009,VIC02368,offender_victim,,2025-05-04,2025-05-04,
OFF00011,VIC02187,offender_victim,,2025-05-04,2025-05-04,
OFF00294,VIC01709,offender_victim,,2025-05-04,2025-05-04,
OFF00272,VIC00629,offender_victim,,2025-05-04,2025-05-04,
OFF00403,VIC00818,offender_victim,,2025-05-04,2025-05-04,
OFF00326,VIC01743,offender_victim,,2025-05-04,2025-05-04,
OFF00465,VIC00564,offender_victim,,2025-05-04,2025-05-04,
OFF00626,VIC01921,offender_victim,,2025-05-04,2025-05-04,
OFF00338,VIC00493,offender_victim,,2025-05-04,2025-05-04,
OFF00463,VIC01819,offender_victim,,2025-05-04,2025-05-04,
OFF00157,VIC01494,offender_victim,,2025-05-04,2025-05-04,
OFF00455,VIC02193,offender_victim,,2025-05-04,2025-05-04,
OFF00341,VIC00590,offender_victim,,2025-05-04,2025-05-04,
OFF00202,VIC00857,offender_victim,,2025-05-04,2025-05-04,
OFF00262,VIC00083,offender_victim,,2025-05-04,2025-05-04,
OFF00261,VIC00790,offender_victim,,2025-05-04,2025-05-04,
OFF00609,VIC02293,offender_victim,,2025-05-14,2025-05-14,
OFF00531,VIC00711,offender_victim,,2025-05-04,2025-05-04,
OFF00222,VIC01967,offender_victim,,2025-05-04,2025-05-04,
OFF00115,VIC01601,offender_victim,,2025-05-04,2025-05-04,
OFF00481,VIC01138,offender_victim,,2025-05-04,2025-05-04,
OFF00523,VIC01959,offender_victim,,2025-05-04,2025-05-04,
OFF00371,VIC01406,offender_victim,,2025-05-04,2025-05-04,
OFF00248,VIC01121,offender_victim,,2025-05-04,2025-05-04,
OFF00388,VIC00684,offender_victim,,2025-05-04,2025-05-04,
OFF00325,VIC02097,offender_victim,,2025-05-04,2025-05-04,
OFF00055,VIC00310,offender_victim,,2025-05-04,2025-05-04,
OFF00115,VIC00988,offender_victim,,2025-05-04,2025-05-04,
OFF00192,VIC01656,offender_victim,,2025-05-04,2025-05-04,
OFF00435,VIC01760,offender_victim,,2025-05-04,2025-05-04,
OFF00487,VIC00749,offender_victim,,2025-05-05,2025-05-05,
OFF00111,VIC01871,offender_victim,,2025-05-05,2025-05-05,
OFF00271,VIC01930,offender_victim,,2025-05-05,2025-05-05,
OFF00500,VIC00201,offender_victim,,2025-05-05,2025-05-05,
OFF00384,VIC00601,offender_victim,,2025-05-05,2025-05-05,
OFF00521,VIC00049,offender_victim,,2025-05-05,2025-05-05,
OFF00635,VIC01712,offender_victim,,2025-05-05,2025-05-05,
OFF00065,VIC01845,offender_victim,,2025-05-05,2025-05-05,
OFF00561,VIC01675,offender_victim,,2025-05-05,2025-05-05,
OFF00115,VIC02146,offender_victim,,2025-05-05,2025-05-05,
OFF00138,VIC00746,offender_victim,,2025-05-05,2025-05-05,
OFF00571,VIC01457,offender_victim,,2025-05-05,2025-05-05,
OFF00298,VIC02342,offender_victim,,2025-05-05,2025-05-05,
OFF00417,VIC00533,offender_victim,,2025-05-05,2025-05-05,
OFF00451,VIC01517,offender_victim,,2025-05-05,2025-05-05,
OFF00277,VIC00646,offender_victim,,2025-05-05,2025-05-05,
OFF00497,VIC02042,offender_victim,,2025-05-05,2025-05-05,
OFF00315,VIC02106,offender_victim,,2025-05-05,2025-05-05,
OFF00236,VIC01318,offender_victim,,2025-05-05,2025-05-05,
OFF00127,VIC00172,offender_victim,,2025-05-05,2025-05-05,
OFF00595,VIC01319,offender_victim,,2025-05-05,2025-05-05,
OFF00188,VIC00645,offender_victim,,2025-05-05,2025-05-05,
OFF00109,VIC01105,offender_victim,,2025-05-05,2025-05-05,
OFF00302,VIC00846,offender_victim,,2025-05-05,2025-05-05,
OFF00071,VIC00038,offender_victim,,2025-05-05,2025-05-05,
OFF00596,VIC01250,offender_victim,,2025-05-05,2025-05-05,
OFF00196,VIC00188,offender_victim,,2025-05-05,2025-05-05,
OFF00080,VIC01614,offender_victim,,2025-05-05,2025-05-05,
OFF00058,VIC00757,offender_victim,,2025-05-05,2025-05-05,
OFF00395,VIC01665,offender_victim,,2025-05-05,2025-05-05,
OFF00554,VIC00536,offender_victim,,2025-05-05,2025-05-05,
OFF00611,VIC00818,offender_victim,,2025-05-05,2025-05-05,
OFF00160,VIC02074,offender_victim,,2025-05-05,2025-05-05,
OFF00250,VIC01333,offender_victim,,2025-05-06,2025-05-06,
OFF00251,VIC02058,offender_victim,,2025-05-06,2025-05-06,
OFF00396,VIC00565,offender_victim,,2025-05-06,2025-05-06,
OFF00450,VIC01227,offender_victim,,2025-05-06,2025-05-06,
OFF00159,VIC01917,offender_victim,,2025-05-06,2025-05-06,
OFF00349,VIC00245,offender_victim,,2025-05-06,2025-05-06,
OFF00592,VIC00393,offender_victim,,2025-05-06,2025-05-06,
OFF00432,VIC00349,offender_victim,,2025-05-06,2025-05-06,
OFF00352,VIC02143,offender_victim,,2025-05-06,2025-05-06,
OFF00150,VIC00559,offender_victim,,2025-05-06,2025-05-06,
OFF00305,VIC01028,offender_victim,,2025-05-06,2025-05-06,
OFF00118,VIC02293,offender_victim,,2025-05-06,2025-05-06,
OFF00589,VIC01972,offender_victim,,2025-05-06,2025-05-06,
OFF00452,VIC00081,offender_victim,,2025-05-06,2025-05-06,
OFF00616,VIC01619,offender_victim,,2025-05-06,2025-05-06,
OFF00139,VIC01549,offender_victim,,2025-05-06,2025-05-06,
OFF00336,VIC00136,offender_victim,,2025-05-06,2025-05-06,
OFF00620,VIC01500,offender_victim,,2025-05-06,2025-05-06,
OFF00609,VIC00054,offender_victim,,2025-05-06,2025-05-06,
OFF00287,VIC01159,offender_victim,,2025-05-06,2025-05-06,
OFF00019,VIC00970,offender_victim,,2025-05-06,2025-05-06,
OFF00047,VIC00764,offender_victim,,2025-05-06,2025-05-06,
OFF00333,VIC02351,offender_victim,,2025-05-06,2025-05-06,
OFF00356,VIC00846,offender_victim,,2025-05-06,2025-05-06,
OFF00324,VIC02159,offender_victim,,2025-05-06,2025-05-06,
OFF00014,VIC00327,offender_victim,,2025-05-06,2025-05-06,
OFF00593,VIC01882,offender_victim,,2025-05-06,2025-05-06,
OFF00414,VIC00463,offender_victim,,2025-05-06,2025-05-06,
OFF00287,VIC01855,offender_victim,,2025-05-06,2025-05-06,
OFF00096,VIC01543,offender_victim,,2025-05-06,2025-05-06,
OFF00115,VIC01752,offender_victim,,2025-05-07,2025-05-07,
OFF00333,VIC01458,offender_victim,,2025-05-07,2025-05-07,
OFF00256,VIC01466,offender_victim,,2025-05-07,2025-05-07,
OFF00343,VIC01166,offender_victim,,2025-05-07,2025-05-07,
OFF00394,VIC01679,offender_victim,,2025-05-07,2025-05-07,
OFF00510,VIC00297,offender_victim,,2025-05-07,2025-05-07,
OFF00422,VIC01961,offender_victim,,2025-05-07,2025-05-07,
OFF00279,VIC01747,offender_victim,,2025-05-07,2025-05-07,
OFF00116,VIC00685,offender_victim,,2025-05-07,2025-05-07,
OFF00178,VIC01113,offender_victim,,2025-05-07,2025-05-07,
OFF00474,VIC00645,offender_victim,,2025-05-07,2025-05-07,
OFF00502,VIC01295,offender_victim,,2025-05-07,2025-05-07,
OFF00009,VIC01046,offender_victim,,2025-05-07,2025-05-07,
OFF00057,VIC02378,offender_victim,,2025-05-07,2025-05-07,
OFF00394,VIC02152,offender_victim,,2025-05-07,2025-05-07,
OFF00644,VIC01363,offender_victim,,2025-05-07,2025-05-07,
OFF00525,VIC00438,offender_victim,,2025-05-07,2025-05-07,
OFF00386,VIC00289,offender_victim,,2025-05-07,2025-05-07,
OFF00095,VIC01965,offender_victim,,2025-05-07,2025-05-07,
OFF00239,VIC00639,offender_victim,,2025-05-07,2025-05-07,
OFF00088,VIC00856,offender_victim,,2025-05-07,2025-05-07,
OFF00141,VIC00742,offender_victim,,2025-05-07,2025-05-07,
OFF00534,VIC00364,offender_victim,,2025-05-07,2025-05-07,
OFF00576,VIC01235,offender_victim,,2025-05-07,2025-05-07,
OFF00225,VIC01162,offender_victim,,2025-05-07,2025-05-07,
OFF00382,VIC00646,offender_victim,,2025-05-07,2025-05-07,
OFF00395,VIC00485,offender_victim,,2025-05-07,2025-05-07,
OFF00049,VIC00321,offender_victim,,2025-05-07,2025-05-07,
OFF00103,VIC00392,offender_victim,,2025-05-07,2025-05-07,
OFF00445,VIC01808,offender_victim,,2025-05-07,2025-05-07,
OFF00263,VIC01891,offender_victim,,2025-05-07,2025-05-07,
OFF00592,VIC01506,offender_victim,,2025-05-07,2025-05-07,
OFF00276,VIC00890,offender_victim,,2025-05-07,2025-05-07,
OFF00100,VIC02119,offender_victim,,2025-05-07,2025-05-07,
OFF00221,VIC00365,offender_victim,,2025-05-07,2025-05-07,
OFF00458,VIC01568,offender_victim,,2025-05-07,2025-05-07,
OFF00252,VIC00440,offender_victim,,2025-05-07,2025-05-07,
OFF00588,VIC02331,offender_victim,,2025-05-07,2025-05-07,
OFF00199,VIC00781,offender_victim,,2025-05-08,2025-05-08,
OFF00045,VIC00195,offender_victim,,2025-05-08,2025-05-08,
OFF00268,VIC01484,offender_victim,,2025-05-08,2025-05-08,
OFF00138,VIC01673,offender_victim,,2025-05-08,2025-05-08,
OFF00196,VIC00660,offender_victim,,2025-05-08,2025-05-08,
OFF00617,VIC00133,offender_victim,,2025-05-08,2025-05-08,
OFF00115,VIC01096,offender_victim,,2025-05-08,2025-05-08,
OFF00074,VIC01103,offender_victim,,2025-05-08,2025-05-08,
OFF00303,VIC01052,offender_victim,,2025-05-08,2025-05-08,
OFF00432,VIC02131,offender_victim,,2025-05-08,2025-05-08,
OFF00611,VIC00757,offender_victim,,2025-05-08,2025-05-08,
OFF00060,VIC02001,offender_victim,,2025-05-08,2025-05-08,
OFF00151,VIC01918,offender_victim,,2025-05-08,2025-05-08,
OFF00394,VIC00768,offender_victim,,2025-05-08,2025-05-08,
OFF00482,VIC01606,offender_victim,,2025-05-08,2025-05-08,
OFF00441,VIC00409,offender_victim,,2025-05-08,2025-05-08,
OFF00494,VIC00860,offender_victim,,2025-05-08,2025-05-08,
OFF00057,VIC00150,offender_victim,,2025-05-08,2025-05-08,
OFF00397,VIC00084,offender_victim,,2025-05-08,2025-05-08,
OFF00527,VIC00656,offender_victim,,2025-05-08,2025-05-08,
OFF00083,VIC00007,offender_victim,,2025-05-08,2025-05-08,
OFF00543,VIC02081,offender_victim,,2025-05-08,2025-05-08,
OFF00333,VIC02097,offender_victim,,2025-05-08,2025-05-08,
OFF00517,VIC00083,offender_victim,,2025-05-08,2025-05-08,
OFF00063,VIC00266,offender_victim,,2025-05-08,2025-05-08,
OFF00163,VIC01518,offender_victim,,2025-05-08,2025-05-08,
OFF00364,VIC02030,offender_victim,,2025-05-08,2025-05-08,
OFF00297,VIC01748,offender_victim,,2025-05-09,2025-05-09,
OFF00462,VIC00851,offender_victim,,2025-05-09,2025-05-09,
OFF00144,VIC02124,offender_victim,,2025-05-09,2025-05-09,
OFF00277,VIC00766,offender_victim,,2025-05-09,2025-05-09,
OFF00552,VIC01605,offender_victim,,2025-05-09,2025-05-09,
OFF00125,VIC00303,offender_victim,,2025-05-09,2025-05-09,
OFF00415,VIC00411,offender_victim,,2025-05-09,2025-05-09,
OFF00243,VIC01094,offender_victim,,2025-05-09,2025-05-09,
OFF00193,VIC00149,offender_victim,,2025-05-09,2025-05-09,
OFF00181,VIC02370,offender_victim,,2025-05-09,2025-05-09,
OFF00515,VIC00496,offender_victim,,2025-05-09,2025-05-09,
OFF00129,VIC01823,offender_victim,,2025-05-09,2025-05-09,
OFF00416,VIC00175,offender_victim,,2025-05-09,2025-05-09,
OFF00511,VIC02297,offender_victim,,2025-05-09,2025-05-09,
OFF00549,VIC02005,offender_victim,,2025-05-09,2025-05-09,
OFF00142,VIC01296,offender_victim,,2025-05-09,2025-05-09,
OFF00613,VIC00314,offender_victim,,2025-05-09,2025-05-09,
OFF00299,VIC00598,offender_victim,,2025-05-09,2025-05-09,
OFF00647,VIC00856,offender_victim,,2025-05-09,2025-05-09,
OFF00588,VIC00750,offender_victim,,2025-05-09,2025-05-09,
OFF00471,VIC00580,offender_victim,,2025-05-09,2025-05-09,
OFF00621,VIC01239,offender_victim,,2025-05-09,2025-05-09,
OFF00430,VIC00740,offender_victim,,2025-05-09,2025-05-09,
OFF00334,VIC01456,offender_victim,,2025-05-09,2025-05-09,
OFF00557,VIC01752,offender_victim,,2025-05-09,2025-05-09,
OFF00263,VIC00324,offender_victim,,2025-05-09,2025-05-09,
OFF00574,VIC01497,offender_victim,,2025-05-09,2025-05-09,
OFF00290,VIC01641,offender_victim,,2025-05-09,2025-05-09,
OFF00426,VIC00049,offender_victim,,2025-05-09,2025-05-09,
OFF00438,VIC00593,offender_victim,,2025-05-09,2025-05-09,
OFF00394,VIC02052,offender_victim,,2025-05-09,2025-05-09,
OFF00032,VIC00481,offender_victim,,2025-05-09,2025-05-09,
OFF00316,VIC01164,offender_victim,,2025-05-09,2025-05-09,
OFF00231,VIC00624,offender_victim,,2025-05-09,2025-05-09,
OFF00434,VIC02037,offender_victim,,2025-05-09,2025-05-09,
OFF00271,VIC00715,offender_victim,,2025-05-09,2025-05-09,
OFF00137,VIC01033,offender_victim,,2025-05-09,2025-05-09,
OFF00612,VIC00095,offender_victim,,2025-05-13,2025-05-13,
OFF00315,VIC01243,offender_victim,,2025-05-10,2025-05-10,
OFF00621,VIC00615,offender_victim,,2025-05-10,2025-05-10,
OFF00558,VIC01333,offender_victim,,2025-05-10,2025-05-10,
OFF00165,VIC00175,offender_victim,,2025-05-10,2025-05-10,
OFF00591,VIC00600,offender_victim,,2025-05-10,2025-05-10,
OFF00038,VIC01809,offender_victim,,2025-05-10,2025-05-10,
OFF00014,VIC01073,offender_victim,,2025-05-10,2025-05-10,
OFF00561,VIC00257,offender_victim,,2025-05-10,2025-05-10,
OFF00160,VIC00277,offender_victim,,2025-05-10,2025-05-10,
OFF00195,VIC02024,offender_victim,,2025-05-10,2025-05-10,
OFF00527,VIC00223,offender_victim,,2025-05-10,2025-05-10,
OFF00485,VIC01455,offender_victim,,2025-05-10,2025-05-10,
OFF00649,VIC00022,offender_victim,,2025-05-10,2025-05-10,
OFF00196,VIC00582,offender_victim,,2025-05-10,2025-05-10,
OFF00176,VIC01323,offender_victim,,2025-05-14,2025-05-14,
OFF00521,VIC01876,offender_victim,,2025-05-10,2025-05-10,
OFF00090,VIC00026,offender_victim,,2025-05-10,2025-05-10,
OFF00185,VIC00694,offender_victim,,2025-05-10,2025-05-10,
OFF00498,VIC02156,offender_victim,,2025-05-10,2025-05-10,
OFF00111,VIC00686,offender_victim,,2025-05-10,2025-05-10,
OFF00629,VIC00097,offender_victim,,2025-05-10,2025-05-10,
OFF00225,VIC01947,offender_victim,,2025-05-10,2025-05-10,
OFF00176,VIC00411,offender_victim,,2025-05-10,2025-05-10,
OFF00105,VIC00594,offender_victim,,2025-05-10,2025-05-10,
OFF00339,VIC02000,offender_victim,,2025-05-10,2025-05-10,
OFF00185,VIC01531,offender_victim,,2025-05-10,2025-05-10,
OFF00298,VIC02028,offender_victim,,2025-05-10,2025-05-10,
OFF00167,VIC00634,offender_victim,,2025-05-10,2025-05-10,
OFF00348,VIC00892,offender_victim,,2025-05-12,2025-05-12,
OFF00570,VIC01757,offender_victim,,2025-05-10,2025-05-10,
OFF00643,VIC00736,offender_victim,,2025-05-10,2025-05-10,
OFF00478,VIC01897,offender_victim,,2025-05-10,2025-05-10,
OFF00582,VIC02281,offender_victim,,2025-05-16,2025-05-16,
OFF00577,VIC01478,offender_victim,,2025-05-11,2025-05-11,
OFF00100,VIC02068,offender_victim,,2025-05-11,2025-05-11,
OFF00197,VIC00384,offender_victim,,2025-05-11,2025-05-11,
OFF00334,VIC01967,offender_victim,,2025-05-11,2025-05-11,
OFF00044,VIC00091,offender_victim,,2025-05-11,2025-05-11,
OFF00406,VIC01984,offender_victim,,2025-05-11,2025-05-11,
OFF00483,VIC01989,offender_victim,,2025-05-12,2025-05-12,
OFF00317,VIC01827,offender_victim,,2025-05-11,2025-05-11,
OFF00269,VIC01246,offender_victim,,2025-05-11,2025-05-11,
OFF00053,VIC00930,offender_victim,,2025-05-11,2025-05-11,
OFF00111,VIC01024,offender_victim,,2025-05-11,2025-05-11,
OFF00133,VIC00396,offender_victim,,2025-05-18,2025-05-18,
OFF00627,VIC01857,offender_victim,,2025-05-12,2025-05-12,
OFF00403,VIC00685,offender_victim,,2025-05-11,2025-05-11,
OFF00229,VIC01464,offender_victim,,2025-05-11,2025-05-11,
OFF00128,VIC00420,offender_victim,,2025-05-11,2025-05-11,
OFF00075,VIC00387,offender_victim,,2025-05-11,2025-05-11,
OFF00403,VIC00570,offender_victim,,2025-05-11,2025-05-11,
OFF00212,VIC01073,offender_victim,,2025-05-11,2025-05-11,
OFF00394,VIC01411,offender_victim,,2025-05-11,2025-05-11,
OFF00007,VIC00437,offender_victim,,2025-05-11,2025-05-11,
OFF00052,VIC02148,offender_victim,,2025-05-11,2025-05-11,
OFF00554,VIC02334,offender_victim,,2025-05-11,2025-05-11,
OFF00641,VIC01026,offender_victim,,2025-05-11,2025-05-11,
OFF00121,VIC01558,offender_victim,,2025-05-11,2025-05-11,
OFF00576,VIC01472,offender_victim,,2025-05-11,2025-05-11,
OFF00430,VIC00270,offender_victim,,2025-05-11,2025-05-11,
OFF00076,VIC00333,offender_victim,,2025-05-11,2025-05-11,
OFF00498,VIC00380,offender_victim,,2025-05-11,2025-05-11,
OFF00083,VIC01239,offender_victim,,2025-05-11,2025-05-11,
OFF00620,VIC01999,offender_victim,,2025-05-11,2025-05-11,
OFF00631,VIC01053,offender_victim,,2025-05-11,2025-05-11,
OFF00223,VIC00099,offender_victim,,2025-05-11,2025-05-11,
OFF00408,VIC01566,offender_victim,,2025-05-11,2025-05-11,
OFF00476,VIC01572,offender_victim,,2025-05-11,2025-05-11,
OFF00229,VIC00326,offender_victim,,2025-05-12,2025-05-12,
OFF00552,VIC01356,offender_victim,,2025-05-12,2025-05-12,
OFF00087,VIC01316,offender_victim,,2025-05-12,2025-05-12,
OFF00243,VIC02363,offender_victim,,2025-05-12,2025-05-12,
OFF00018,VIC00791,offender_victim,,2025-05-12,2025-05-12,
OFF00262,VIC00497,offender_victim,,2025-05-12,2025-05-12,
OFF00061,VIC00008,offender_victim,,2025-05-12,2025-05-12,
OFF00192,VIC02357,offender_victim,,2025-05-12,2025-05-12,
OFF00164,VIC01012,offender_victim,,2025-05-12,2025-05-12,
OFF00440,VIC00703,offender_victim,,2025-05-12,2025-05-12,
OFF00249,VIC00410,offender_victim,,2025-05-12,2025-05-12,
OFF00202,VIC01476,offender_victim,,2025-05-12,2025-05-12,
OFF00558,VIC01462,offender_victim,,2025-05-12,2025-05-12,
OFF00617,VIC02197,offender_victim,,2025-05-12,2025-05-12,
OFF00581,VIC01616,offender_victim,,2025-05-12,2025-05-12,
OFF00501,VIC00502,offender_victim,,2025-05-12,2025-05-12,
OFF00641,VIC00400,offender_victim,,2025-05-12,2025-05-12,
OFF00413,VIC02304,offender_victim,,2025-05-17,2025-05-17,
OFF00287,VIC00222,offender_victim,,2025-05-12,2025-05-12,
OFF00120,VIC01017,offender_victim,,2025-05-12,2025-05-12,
OFF00108,VIC01824,offender_victim,,2025-05-12,2025-05-12,
OFF00397,VIC00188,offender_victim,,2025-05-12,2025-05-12,
OFF00162,VIC01556,offender_victim,,2025-05-12,2025-05-12,
OFF00489,VIC00578,offender_victim,,2025-05-12,2025-05-12,
OFF00020,VIC01686,offender_victim,,2025-05-12,2025-05-12,
