station_id,week_start,case_count,avg_severity,avg_response_time_min
PS0096,2025-06-30,1,1.0,45.8
PS0096,2025-07-07,2,3.0,25.6
PS0096,2025-07-14,2,2.0,29.5
PS0096,2025-07-21,1,3.0,29.1
PS0096,2025-07-28,3,2.6666666666666665,53.2
PS0096,2025-08-25,2,2.0,38.1
PS0096,2025-09-01,1,2.0,38.9
PS0096,2025-09-15,1,1.0,31.5
PS0096,2025-09-22,1,1.0,53.0
PS0096,2025-09-29,1,2.0,21.2
PS0096,2025-10-06,3,3.0,44.1
PS0096,2025-10-13,4,2.75,29.4
PS0096,2025-10-27,2,3.5,39.2
PS0096,2025-11-03,1,1.0,47.3
PS0096,2025-11-10,3,2.0,27.7
PS0096,2025-11-17,4,1.5,45.6
PS0096,2025-12-08,2,3.0,38.1
PS0096,2025-12-15,1,3.0,27.1
PS0097,2023-01-02,3,2.3333333333333335,49.6
PS0097,2023-01-09,2,1.5,28.5
PS0097,2023-01-16,1,3.0,24.5
PS0097,2023-01-23,4,2.5,56.6
PS0097,2023-01-30,1,2.0,31.5
PS0097,2023-02-06,1,3.0,18.3
PS0097,2023-02-13,3,2.6666666666666665,46.7
PS0097,2023-02-27,3,2.0,49.9
PS0097,2023-03-20,3,3.0,39.0
PS0097,2023-03-27,1,2.0,35.9
PS0097,2023-04-03,1,2.0,34.9
PS0097,2023-04-17,3,1.6666666666666667,13.1
PS0097,2023-05-01,1,1.0,39.9
PS0097,2023-05-08,1,5.0,50.5
PS0097,2023-05-15,2,2.5,30.2
PS0097,2023-05-22,3,2.0,26.8
PS0097,2023-05-29,1,2.0,25.2
PS0097,2023-06-05,4,2.0,24.7
PS0097,2023-06-19,1,4.0,25.3
PS0097,2023-06-26,1,5.0,45.4
PS0097,2023-07-10,3,2.6666666666666665,27.7
PS0097,2023-07-17,1,4.0,22.7
PS0097,2023-07-24,4,2.25,26.3
PS0097,2023-07-31,1,2.0,39.3
PS0097,2023-08-07,3,1.3333333333333333,53.5
PS0097,2023-08-14,5,2.4,59.0
PS0097,2023-08-21,1,1.0,56.2
PS0097,2023-08-28,1,5.0,22.9
PS0097,2023-09-04,3,2.3333333333333335,60.2
PS0097,2023-09-11,2,3.0,51.8
PS0097,2023-09-25,2,3.0,42.0
PS0097,2023-10-09,4,2.5,19.7
PS0097,2023-10-16,1,1.0,52.7
PS0097,2023-10-23,3,2.0,35.1
PS0097,2023-10-30,4,2.25,27.4
PS0097,2023-11-06,5,2.6,38.6
PS0097,2023-11-13,2,2.5,41.1
PS0097,2023-11-20,3,2.3333333333333335,30.2
PS0097,2023-11-27,4,1.75,25.0
PS0097,2023-12-04,1,3.0,54.1
PS0097,2023-12-11,1,4.0,52.7
PS0097,2023-12-18,5,2.8,31.1
PS0097,2024-01-01,1,1.0,59.5
PS0097,2024-01-08,4,2.25,38.3
PS0097,2024-01-29,1,4.0,43.3
PS0097,2024-02-05,1,2.0,41.2
PS0097,2024-02-12,1,1.0,13.5
PS0097,2024-02-19,1,3.0,12.8
PS0097,2024-02-26,2,3.0,28.2
PS0097,2024-03-04,2,1.5,12.0
PS0097,2024-03-11,1,5.0,29.3
PS0097,2024-03-18,2,2.5,35.0
PS0097,2024-03-25,1,3.0,37.5
PS0097,2024-04-01,2,1.5,29.4
PS0097,2024-04-08,2,2.5,37.4
PS0097,2024-04-15,7,2.142857142857143,44.3
PS0097,2024-04-22,3,2.6666666666666665,40.7
PS0097,2024-04-29,2,3.5,45.6
PS0097,2024-05-06,3,3.3333333333333335,12.7
PS0097,2024-05-13,1,4.0,43.2
PS0097,2024-05-20,4,2.0,47.3
PS0097,2024-05-27,1,4.0,17.5
PS0097,2024-06-03,3,3.0,38.9
PS0097,2024-06-17,1,1.0,25.4
PS0097,2024-06-24,3,2.6666666666666665,41.5
PS0097,2024-07-01,1,2.0,59.4
PS0097,2024-07-08,3,2.0,39.2
PS0097,2024-07-15,1,2.0,44.1
PS0097,2024-07-22,2,1.5,27.6
PS0097,2024-07-29,2,4.5,41.0
PS0097,2024-08-05,1,2.0,34.8
PS0097,2024-08-12,2,2.5,36.4
PS0097,2024-08-19,1,5.0,50.8
PS0097,2024-08-26,1,1.0,30.2
PS0097,2024-09-02,1,1.0,41.1
PS0097,2024-09-09,2,1.0,45.6
PS0097,2024-09-16,3,2.6666666666666665,59.7
PS0097,2024-09-23,1,1.0,56.9
PS0097,2024-09-30,3,1.6666666666666667,31.1
PS0097,2024-10-07,1,2.0,41.8
PS0097,2024-10-14,4,3.0,64.8
PS0097,2024-10-21,4,3.0,33.4
PS0097,2024-10-28,1,1.0,25.8
PS0097,2024-11-04,3,2.0,14.8
PS0097,2024-11-11,2,3.0,47.4
PS0097,2024-11-18,3,1.3333333333333333,54.3
PS0097,2024-11-25,1,3.0,31.7
PS0097,2024-12-02,1,1.0,52.7
PS0097,2024-12-09,3,3.3333333333333335,53.1
PS0097,2024-12-23,3,3.6666666666666665,36.8
PS0097,2024-12-30,1,1.0,50.4
PS0097,2025-01-06,5,2.0,31.4
PS0097,2025-01-13,4,2.75,46.1
PS0097,2025-01-27,1,1.0,46.8
PS0097,2025-02-03,3,3.3333333333333335,54.9
PS0097,2025-02-10,1,4.0,31.5
PS0097,2025-02-17,2,1.0,48.8
PS0097,2025-03-10,1,3.0,37.2
PS0097,2025-03-17,2,1.0,50.2
PS0097,2025-03-24,1,1.0,31.5
PS0097,2025-03-31,1,5.0,22.5
PS0097,2025-04-07,1,3.0,25.8
PS0097,2025-04-14,1,1.0,54.1
PS0097,2025-04-21,2,2.5,50.7
PS0097,2025-04-28,3,3.0,31.5
PS0097,2025-05-05,3,3.6666666666666665,33.4
PS0097,2025-05-12,4,3.25,24.9
PS0097,2025-05-19,1,1.0,18.2
PS0097,2025-05-26,2,2.0,23.4
PS0097,2025-06-02,2,2.5,38.2
PS0097,2025-06-09,5,3.0,41.0
PS0097,2025-06-16,3,2.0,38.7
PS0097,2025-06-23,2,1.5,23.7
PS0097,2025-06-30,1,3.0,40.6
PS0097,2025-07-07,1,2.0,33.3
PS0097,2025-07-21,2,3.0,36.4
PS0097,2025-07-28,7,2.857142857142857,43.7
PS0097,2025-08-04,1,3.0,64.3
PS0097,2025-08-18,2,4.0,27.4
PS0097,2025-09-01,2,2.0,57.7
PS0097,2025-09-08,2,2.0,37.7
PS0097,2025-09-22,2,2.5,56.6
PS0097,2025-09-29,2,1.0,39.9
PS0097,2025-10-06,1,4.0,34.3
PS0097,2025-10-13,3,1.6666666666666667,36.5
PS0097,2025-11-03,4,2.0,43.7
PS0097,2025-11-10,1,3.0,55.8
PS0097,2025-11-17,2,2.0,20.6
PS0097,2025-11-24,2,1.0,49.3
PS0097,2025-12-01,1,1.0,51.1
PS0097,2025-12-08,1,3.0,37.0
PS0097,2025-12-15,1,4.0,40.7
PS0097,2025-12-29,1,1.0,49.5
PS0098,2023-01-09,4,2.5,43.5
PS0098,2023-01-16,4,3.0,36.4
PS0098,2023-01-23,1,2.0,47.2
PS0098,2023-01-30,5,2.2,27.4
PS0098,2023-02-06,2,3.5,39.2
PS0098,2023-02-20,1,2.0,33.3
PS0098,2023-02-27,5,2.0,32.1
PS0098,2023-03-06,3,2.0,34.1
PS0098,2023-03-13,2,3.0,17.6
PS0098,2023-03-20,3,4.333333333333333,21.5
PS0098,2023-04-03,2,1.0,57.5
PS0098,2023-04-10,2,4.0,24.4
PS0098,2023-05-01,1,3.0,38.8
PS0098,2023-05-08,1,1.0,24.0
PS0098,2023-05-15,3,1.6666666666666667,27.4
PS0098,2023-05-22,2,2.5,20.7
PS0098,2023-05-29,1,3.0,56.6
PS0098,2023-06-05,1,2.0,49.8
PS0098,2023-06-12,1,1.0,50.1
PS0098,2023-06-19,4,2.25,38.9
PS0098,2023-06-26,1,3.0,51.6
PS0098,2023-07-03,2,3.0,31.8
PS0098,2023-07-10,2,3.0,53.6
PS0098,2023-07-17,2,2.5,36.2
PS0098,2023-07-24,1,2.0,17.7
PS0098,2023-08-07,3,2.6666666666666665,27.3
PS0098,2023-08-14,1,4.0,42.0
PS0098,2023-08-21,1,1.0,30.0
PS0098,2023-09-04,2,2.5,27.8
PS0098,2023-09-18,1,4.0,27.2
PS0098,2023-09-25,1,2.0,31.3
PS0098,2023-10-02,2,2.0,43.8
PS0098,2023-10-09,4,2.5,25.0
PS0098,2023-10-16,1,4.0,21.8
PS0098,2023-10-23,2,3.5,27.8
PS0098,2023-10-30,1,2.0,34.2
PS0098,2023-11-06,1,1.0,27.8
PS0098,2023-11-13,1,3.0,48.2
PS0098,2023-11-20,2,2.5,15.3
PS0098,2023-11-27,4,2.0,18.6
PS0098,2023-12-18,1,3.0,38.5
PS0098,2023-12-25,1,1.0,46.3
PS0098,2024-01-01,2,2.5,48.2
PS0098,2024-01-08,4,1.5,72.3
PS0098,2024-01-15,1,4.0,62.7
PS0098,2024-01-22,3,3.3333333333333335,33.3
PS0098,2024-01-29,1,3.0,32.0
PS0098,2024-02-05,3,3.0,60.7
PS0098,2024-02-12,1,2.0,49.5
PS0098,2024-02-19,3,2.3333333333333335,36.9
PS0098,2024-02-26,1,3.0,35.4
PS0098,2024-03-04,1,3.0,40.7
PS0098,2024-03-11,1,4.0,23.4
PS0098,2024-03-25,1,2.0,26.4
PS0098,2024-04-01,1,3.0,23.9
PS0098,2024-04-08,2,2.5,28.1
PS0098,2024-04-15,2,3.5,38.6
PS0098,2024-04-22,1,2.0,42.4
PS0098,2024-04-29,1,3.0,22.7
PS0098,2024-05-06,1,3.0,29.3
PS0098,2024-05-13,1,5.0,49.0
PS0098,2024-05-20,2,2.5,38.3
PS0098,2024-05-27,3,2.3333333333333335,30.6
PS0098,2024-06-03,3,2.6666666666666665,28.8
PS0098,2024-06-17,2,1.5,48.0
PS0098,2024-06-24,1,1.0,8.4
PS0098,2024-07-08,3,2.3333333333333335,63.6
PS0098,2024-07-15,2,2.5,33.3
PS0098,2024-07-22,1,2.0,38.7
PS0098,2024-07-29,1,2.0,41.3
PS0098,2024-08-12,1,2.0,48.8
PS0098,2024-08-19,1,2.0,26.5
PS0098,2024-09-02,1,3.0,41.8
PS0098,2024-09-09,1,3.0,29.8
PS0098,2024-09-16,2,2.0,44.1
PS0098,2024-09-23,4,2.5,37.2
PS0098,2024-09-30,1,1.0,34.1
PS0098,2024-10-07,3,3.6666666666666665,59.0
PS0098,2024-10-21,3,1.6666666666666667,29.0
PS0098,2024-11-04,1,2.0,42.4
PS0098,2024-11-11,1,4.0,39.7
PS0098,2024-11-18,1,2.0,42.5
PS0098,2024-11-25,3,2.6666666666666665,32.3
PS0098,2024-12-02,2,1.5,26.1
PS0098,2024-12-09,2,3.0,21.9
PS0098,2024-12-16,1,1.0,40.1
PS0098,2024-12-23,5,2.4,35.1
PS0098,2024-12-30,2,2.5,44.9
PS0098,2025-01-06,2,2.5,43.0
PS0098,2025-01-13,1,2.0,47.3
PS0098,2025-01-20,2,1.5,29.8
PS0098,2025-02-03,1,4.0,44.0
PS0098,2025-02-17,1,2.0,35.1
PS0098,2025-02-24,1,1.0,33.8
PS0098,2025-03-03,1,3.0,37.4
PS0098,2025-03-10,3,2.6666666666666665,66.5
PS0098,2025-03-24,5,2.4,36.2
PS0098,2025-03-31,2,2.5,38.6
PS0098,2025-04-07,2,2.5,38.4
PS0098,2025-04-14,2,2.5,36.5
PS0098,2025-04-21,3,2.3333333333333335,36.7
PS0098,2025-04-28,1,3.0,49.0
PS0098,2025-05-12,4,2.25,25.8
PS0098,2025-05-19,1,2.0,40.5
PS0098,2025-05-26,3,3.6666666666666665,37.8
PS0098,2025-06-02,1,1.0,36.2
PS0098,2025-06-16,1,3.0,33.1
PS0098,2025-06-23,1,4.0,33.0
PS0098,2025-06-30,2,1.0,40.9
PS0098,2025-07-07,3,1.6666666666666667,40.6
PS0098,2025-07-14,1,4.0,43.2
PS0098,2025-07-28,1,2.0,50.9
PS0098,2025-08-04,3,2.6666666666666665,41.7
PS0098,2025-08-18,1,4.0,53.5
PS0098,2025-09-01,1,2.0,35.5
PS0098,2025-09-08,3,2.6666666666666665,33.8
PS0098,2025-09-15,2,3.0,42.6
PS0098,2025-09-22,1,1.0,63.3
PS0098,2025-09-29,1,2.0,50.7
PS0098,2025-10-13,1,3.0,57.0
PS0098,2025-10-20,5,3.0,15.0
PS0098,2025-10-27,4,3.0,52.1
PS0098,2025-11-03,1,2.0,49.0
PS0098,2025-11-17,3,2.6666666666666665,14.5
PS0098,2025-11-24,1,1.0,41.1
PS0098,2025-12-01,1,2.0,20.0
PS0098,2025-12-08,2,3.0,9.1
PS0098,2025-12-15,6,3.0,43.5
PS0098,2025-12-22,5,2.0,36.2
PS0099,2023-01-02,3,3.3333333333333335,42.6
PS0099,2023-01-09,2,1.5,55.5
PS0099,2023-01-16,8,3.25,41.1
PS0099,2023-01-23,6,2.1666666666666665,48.1
PS0099,2023-01-30,5,2.4,47.0
PS0099,2023-02-06,3,2.3333333333333335,27.6
PS0099,2023-02-13,2,1.5,46.2
PS0099,2023-02-20,4,3.5,32.6
PS0099,2023-02-27,3,2.3333333333333335,27.7
PS0099,2023-03-06,3,2.3333333333333335,52.0
PS0099,2023-03-13,3,1.6666666666666667,46.5
PS0099,2023-03-20,4,3.25,39.4
PS0099,2023-03-27,6,3.0,66.6
PS0099,2023-04-03,5,2.6,54.0
PS0099,2023-04-10,10,3.0,32.7
PS0099,2023-04-17,6,1.8333333333333333,44.7
PS0099,2023-04-24,7,2.857142857142857,34.8
PS0099,2023-05-01,10,2.1,41.2
PS0099,2023-05-08,2,1.0,27.4
PS0099,2023-05-15,9,2.3333333333333335,38.6
PS0099,2023-05-22,5,3.4,29.0
PS0099,2023-05-29,6,2.0,32.4
PS0099,2023-06-05,5,2.2,45.8
PS0099,2023-06-12,6,2.8333333333333335,50.8
PS0099,2023-06-19,4,2.5,17.7
PS0099,2023-06-26,2,4.0,32.7
PS0099,2023-07-03,4,2.5,44.8
PS0099,2023-07-10,4,2.25,42.4
PS0099,2023-07-17,3,1.6666666666666667,41.1
PS0099,2023-07-24,6,2.8333333333333335,28.4
PS0099,2023-07-31,2,1.0,32.4
PS0099,2023-08-07,3,2.0,25.3
PS0099,2023-08-14,4,2.0,41.2
PS0099,2023-08-21,6,2.5,41.6
PS0099,2023-08-28,6,2.8333333333333335,53.3
PS0099,2023-09-04,2,2.0,49.4
PS0099,2023-09-11,5,2.6,46.8
PS0099,2023-09-18,5,1.6,50.4
PS0099,2023-09-25,8,1.75,27.5
PS0099,2023-10-02,5,2.6,41.7
PS0099,2023-10-09,8,2.375,26.4
PS0099,2023-10-16,6,2.3333333333333335,18.0
PS0099,2023-10-23,5,3.2,23.5
PS0099,2023-10-30,7,1.7142857142857142,59.2
PS0099,2023-11-06,3,2.0,20.8
PS0099,2023-11-13,3,3.0,78.5
PS0099,2023-11-20,12,2.8333333333333335,33.2
PS0099,2023-11-27,10,2.9,39.8
PS0099,2023-12-04,3,2.6666666666666665,14.8
PS0099,2023-12-11,4,1.75,47.5
PS0099,2023-12-18,3,1.6666666666666667,30.3
PS0099,2023-12-25,2,1.5,38.4
PS0099,2024-01-01,5,2.6,42.4
PS0099,2024-01-08,3,2.3333333333333335,26.5
PS0099,2024-01-15,5,2.0,55.5
PS0099,2024-01-22,2,2.5,34.6
PS0099,2024-01-29,8,2.375,26.9
PS0099,2024-02-05,6,3.1666666666666665,30.4
PS0099,2024-02-12,8,3.125,40.3
PS0099,2024-02-19,2,2.5,48.8
PS0099,2024-02-26,2,2.0,33.8
PS0099,2024-03-04,6,3.0,30.4
PS0099,2024-03-11,5,2.4,34.8
PS0099,2024-03-18,6,2.0,20.2
PS0099,2024-03-25,4,3.25,33.4
PS0099,2024-04-01,4,2.5,33.2
PS0099,2024-04-08,4,3.25,42.2
PS0099,2024-04-15,4,3.0,24.6
PS0099,2024-04-22,4,2.5,51.2
PS0099,2024-04-29,9,2.2222222222222223,58.5
PS0099,2024-05-06,5,2.8,19.7
PS0099,2024-05-13,11,2.4545454545454546,36.8
PS0099,2024-05-20,10,2.3,23.9
PS0099,2024-05-27,5,2.4,23.3
PS0099,2024-06-03,4,2.75,30.5
PS0099,2024-06-10,3,2.6666666666666665,52.4
PS0099,2024-06-17,8,2.75,40.0
PS0099,2024-06-24,3,1.3333333333333333,46.0
PS0099,2024-07-01,1,3.0,37.8
PS0099,2024-07-08,5,3.2,27.1
PS0099,2024-07-15,3,3.0,32.5
PS0099,2024-07-22,3,3.0,47.4
PS0099,2024-07-29,4,2.0,25.6
PS0099,2024-08-05,6,3.1666666666666665,67.1
PS0099,2024-08-12,7,2.142857142857143,41.0
PS0099,2024-08-26,5,2.6,30.4
PS0099,2024-09-02,4,2.5,38.9
PS0099,2024-09-09,10,2.4,47.0
PS0099,2024-09-16,7,2.7142857142857144,51.5
PS0099,2024-09-23,2,3.0,31.7
PS0099,2024-09-30,6,2.5,24.2
PS0099,2024-10-07,10,2.7,32.7
PS0099,2024-10-14,9,2.111111111111111,45.0
PS0099,2024-10-21,9,1.7777777777777777,44.9
PS0099,2024-10-28,3,2.3333333333333335,31.5
PS0099,2024-11-04,3,2.0,34.2
PS0099,2024-11-11,3,2.3333333333333335,35.2
PS0099,2024-11-18,8,2.875,73.4
PS0099,2024-11-25,7,2.142857142857143,40.4
PS0099,2024-12-02,3,1.3333333333333333,29.1
PS0099,2024-12-09,2,3.0,57.5
PS0099,2024-12-16,6,2.6666666666666665,46.0
PS0099,2024-12-23,8,3.125,29.5
PS0099,2024-12-30,6,1.8333333333333333,38.8
PS0099,2025-01-06,10,2.3,41.6
PS0099,2025-01-13,4,1.75,62.7
PS0099,2025-01-20,7,2.857142857142857,22.6
PS0099,2025-01-27,4,2.0,42.0
PS0099,2025-02-03,6,2.1666666666666665,34.7
PS0099,2025-02-10,7,2.142857142857143,39.6
PS0099,2025-02-17,3,2.0,26.6
PS0099,2025-02-24,3,1.6666666666666667,49.5
PS0099,2025-03-03,8,1.875,44.1
PS0099,2025-03-10,3,1.6666666666666667,27.7
PS0099,2025-03-17,3,2.3333333333333335,40.1
PS0099,2025-03-24,6,2.6666666666666665,38.3
PS0099,2025-03-31,5,2.2,26.8
PS0099,2025-04-07,5,2.0,54.2
PS0099,2025-04-14,5,1.8,41.5
PS0099,2025-04-21,2,4.5,8.0
PS0099,2025-04-28,3,2.6666666666666665,39.1
PS0099,2025-05-05,7,3.142857142857143,45.5
PS0099,2025-05-12,3,2.3333333333333335,18.2
PS0099,2025-05-19,1,2.0,27.1
PS0099,2025-05-26,9,1.8888888888888888,17.0
PS0099,2025-06-02,7,2.7142857142857144,41.9
PS0099,2025-06-09,5,2.8,57.0
PS0099,2025-06-16,5,2.4,79.8
PS0099,2025-06-23,3,3.6666666666666665,26.8
PS0099,2025-06-30,3,2.3333333333333335,33.0
PS0099,2025-07-07,3,2.6666666666666665,21.9
PS0099,2025-07-14,6,2.8333333333333335,59.7
PS0099,2025-07-21,5,2.6,51.7
PS0099,2025-07-28,6,2.8333333333333335,23.6
PS0099,2025-08-04,2,2.0,46.8
PS0099,2025-08-11,4,2.5,45.6
PS0099,2025-08-18,5,2.8,15.5
PS0099,2025-08-25,7,2.7142857142857144,57.5
PS0099,2025-09-01,5,2.4,45.1
PS0099,2025-09-08,2,2.5,32.6
PS0099,2025-09-15,12,2.0,38.8
PS0099,2025-09-22,3,1.6666666666666667,46.6
PS0099,2025-09-29,7,2.857142857142857,29.4
PS0099,2025-10-06,7,2.5714285714285716,31.3
PS0099,2025-10-13,13,2.230769230769231,39.3
PS0099,2025-10-20,3,2.0,29.4
PS0099,2025-10-27,8,2.25,29.5
PS0099,2025-11-03,8,2.5,36.9
PS0099,2025-11-10,7,2.7142857142857144,32.2
PS0099,2025-11-17,7,2.4285714285714284,25.7
PS0099,2025-11-24,3,2.3333333333333335,43.8
PS0099,2025-12-01,5,1.8,50.1
PS0099,2025-12-08,7,2.5714285714285716,32.3
PS0099,2025-12-15,4,2.5,68.2
PS0099,2025-12-22,2,1.5,54.2
PS0099,2025-12-29,4,2.0,41.1
PS0100,2022-12-26,1,3.0,20.1
PS0100,2023-01-02,4,2.5,68.8
PS0100,2023-01-09,2,2.0,21.2
PS0100,2023-01-16,1,2.0,45.8
PS0100,2023-01-30,3,3.6666666666666665,40.3
PS0100,2023-02-06,1,4.0,42.0
PS0100,2023-02-13,4,1.75,40.8
PS0100,2023-02-20,2,2.0,10.0
PS0100,2023-02-27,1,4.0,49.2
PS0100,2023-03-13,1,5.0,18.1
PS0100,2023-03-20,2,3.0,43.6
PS0100,2023-03-27,5,2.6,28.9
PS0100,2023-04-03,1,3.0,73.8
PS0100,2023-04-10,1,1.0,31.0
PS0100,2023-04-17,2,2.5,23.0
PS0100,2023-04-24,5,3.0,57.4
PS0100,2023-05-08,4,2.5,42.2
PS0100,2023-05-15,2,2.5,24.0
PS0100,2023-05-22,4,1.5,19.7
PS0100,2023-05-29,7,2.4285714285714284,50.8
PS0100,2023-06-05,1,4.0,22.5
PS0100,2023-06-12,1,2.0,42.9
PS0100,2023-06-19,2,2.5,36.4
PS0100,2023-06-26,1,2.0,29.6
PS0100,2023-07-10,3,3.6666666666666665,24.4
PS0100,2023-07-17,2,2.5,54.8
PS0100,2023-08-07,3,1.3333333333333333,34.7
PS0100,2023-08-14,1,3.0,58.9
PS0100,2023-08-21,1,1.0,35.2
PS0100,2023-08-28,2,3.0,33.9
PS0100,2023-09-04,3,2.6666666666666665,16.7
PS0100,2023-09-11,3,2.6666666666666665,47.3
PS0100,2023-09-18,1,3.0,27.2
PS0100,2023-09-25,5,2.4,39.6
PS0100,2023-10-02,2,2.5,38.0
PS0100,2023-10-09,4,2.5,56.5
PS0100,2023-10-16,3,1.6666666666666667,35.9
PS0100,2023-10-23,4,2.5,34.1
PS0100,2023-10-30,3,2.6666666666666665,38.3
PS0100,2023-11-06,2,3.0,55.7
PS0100,2023-11-20,2,2.5,25.5
PS0100,2023-11-27,1,3.0,67.2
PS0100,2023-12-04,4,2.5,57.5
PS0100,2023-12-11,1,3.0,28.5
PS0100,2023-12-18,2,3.5,32.4
PS0100,2023-12-25,4,2.25,53.5
PS0100,2024-01-08,3,2.3333333333333335,49.8
PS0100,2024-01-15,2,2.0,45.6
PS0100,2024-01-22,5,2.6,35.5
PS0100,2024-01-29,2,3.0,45.9
PS0100,2024-02-05,2,2.5,31.4
PS0100,2024-02-12,5,3.0,35.2
PS0100,2024-02-19,1,1.0,45.9
PS0100,2024-02-26,2,2.5,59.8
PS0100,2024-03-11,1,2.0,53.3
PS0100,2024-03-25,2,2.0,32.5
PS0100,2024-04-08,1,3.0,57.6
PS0100,2024-04-15,2,4.0,10.7
PS0100,2024-04-22,3,2.0,48.7
PS0100,2024-04-29,2,2.5,48.0
PS0100,2024-05-06,6,1.6666666666666667,57.3
PS0100,2024-05-13,5,2.4,33.8
PS0100,2024-05-20,2,1.0,20.2
PS0100,2024-06-03,5,2.2,57.1
PS0100,2024-06-10,1,1.0,54.0
PS0100,2024-06-24,1,1.0,55.2
PS0100,2024-07-01,2,2.5,44.0
PS0100,2024-07-08,3,3.0,51.7
PS0100,2024-07-15,5,2.4,65.0
PS0100,2024-07-29,1,2.0,37.2
PS0100,2024-08-05,3,2.0,23.0
PS0100,2024-08-12,1,3.0,8.0
PS0100,2024-08-19,1,2.0,53.3
PS0100,2024-08-26,1,2.0,46.8
PS0100,2024-09-02,1,3.0,36.8
PS0100,2024-09-09,1,2.0,31.1
PS0100,2024-09-16,2,2.0,45.6
PS0100,2024-09-23,2,4.0,53.3
PS0100,2024-09-30,7,2.857142857142857,27.4
PS0100,2024-10-07,3,2.3333333333333335,36.1
PS0100,2024-10-14,2,4.5,59.1
PS0100,2024-10-21,4,2.5,63.8
PS0100,2024-10-28,2,3.0,32.5
PS0100,2024-11-04,5,3.2,33.1
PS0100,2024-11-11,2,1.5,19.1
PS0100,2024-11-18,4,3.75,36.7
PS0100,2024-11-25,2,2.5,47.9
PS0100,2024-12-02,3,3.3333333333333335,28.8
PS0100,2024-12-09,2,2.0,31.8
PS0100,2024-12-16,3,1.3333333333333333,56.1
PS0100,2024-12-23,1,5.0,17.0
PS0100,2025-01-06,1,1.0,30.0
PS0100,2025-01-27,3,2.6666666666666665,26.9
PS0100,2025-02-03,2,3.0,45.7
PS0100,2025-02-10,3,3.0,24.1
PS0100,2025-02-17,2,3.5,36.6
PS0100,2025-02-24,1,2.0,39.6
PS0100,2025-03-17,2,3.0,37.4
PS0100,2025-03-24,2,1.0,21.0
PS0100,2025-03-31,3,3.3333333333333335,54.7
PS0100,2025-04-07,3,1.0,36.1
PS0100,2025-04-14,2,3.0,57.0
PS0100,2025-04-21,1,4.0,31.9
PS0100,2025-04-28,4,3.0,47.3
PS0100,2025-05-12,2,4.0,44.5
PS0100,2025-05-26,3,3.6666666666666665,48.0
PS0100,2025-06-02,4,2.0,30.2
PS0100,2025-06-09,2,2.5,23.4
PS0100,2025-06-16,2,4.0,20.4
PS0100,2025-06-23,2,2.5,26.6
PS0100,2025-06-30,2,3.0,39.9
PS0100,2025-07-07,1,3.0,52.8
PS0100,2025-07-14,4,2.5,32.3
PS0100,2025-07-21,1,2.0,42.3
PS0100,2025-07-28,1,1.0,30.8
PS0100,2025-08-11,2,2.5,54.4
PS0100,2025-08-18,1,2.0,41.8
PS0100,2025-08-25,5,1.8,32.7
PS0100,2025-09-01,1,2.0,14.7
PS0100,2025-09-08,2,4.0,29.6
PS0100,2025-09-15,2,2.0,25.1
PS0100,2025-09-22,2,3.0,37.2
PS0100,2025-09-29,1,4.0,43.5
PS0100,2025-10-06,2,2.5,37.8
PS0100,2025-10-13,1,3.0,29.4
PS0100,2025-10-20,2,2.0,42.3
PS0100,2025-10-27,4,1.75,49.1
PS0100,2025-11-03,1,3.0,47.8
PS0100,2025-11-10,3,3.6666666666666665,37.7
PS0100,2025-11-17,1,2.0,30.8
PS0100,2025-11-24,1,2.0,37.9
PS0100,2025-12-01,3,2.3333333333333335,47.5
PS0100,2025-12-08,1,3.0,35.6
PS0100,2025-12-15,3,1.6666666666666667,41.1
PS0100,2025-12-22,2,3.5,27.6
PS0100,2025-12-29,1,2.0,60.6
PS0101,2022-12-26,1,3.0,36.8
PS0101,2023-01-02,1,1.0,28.1
PS0101,2023-01-09,3,2.6666666666666665,55.7
PS0101,2023-01-16,3,1.3333333333333333,41.6
PS0101,2023-01-23,1,2.0,43.1
PS0101,2023-01-30,4,2.0,50.5
PS0101,2023-02-06,2,2.5,36.5
PS0101,2023-02-20,2,2.0,12.6
PS0101,2023-02-27,3,3.6666666666666665,42.9
PS0101,2023-03-06,4,2.75,35.3
PS0101,2023-03-13,4,1.75,24.7
PS0101,2023-03-20,1,2.0,40.2
PS0101,2023-03-27,2,2.0,26.5
PS0101,2023-04-03,5,2.6,32.7
PS0101,2023-04-10,4,3.0,51.5
PS0101,2023-04-17,1,3.0,27.4
PS0101,2023-04-24,2,2.0,28.3
PS0101,2023-05-01,1,2.0,40.3
PS0101,2023-05-08,3,2.3333333333333335,31.8
PS0101,2023-05-15,4,1.25,44.5
PS0101,2023-05-22,1,2.0,31.7
PS0101,2023-05-29,1,2.0,48.9
PS0101,2023-06-05,2,2.0,49.2
PS0101,2023-06-12,3,2.3333333333333335,32.0
PS0101,2023-06-19,1,4.0,42.0
PS0101,2023-06-26,3,1.6666666666666667,32.7
PS0101,2023-07-03,3,2.0,28.4
PS0101,2023-07-17,1,4.0,9.6
PS0101,2023-07-24,5,2.6,59.5
PS0101,2023-07-31,1,3.0,40.4
PS0101,2023-08-07,3,2.6666666666666665,41.9
PS0101,2023-08-14,2,3.0,37.3
PS0101,2023-08-21,1,4.0,32.5
PS0101,2023-09-04,4,2.75,46.5
